name,lat,lon
Ladrillos nieves Power Plant,37.2300993,-3.0679614
Lagoa Power Plant,37.2300993,-3.0679614
Lalcora Power Plant,40.0746462,-0.2139151
Lamiategui Power Plant,37.2300993,-3.0679614
Lancara Power Plant,42.8342608,-7.3192542
Lanzahita Power Plant,40.2052477,-4.9337946
Lapua Power Plant,62.97677700000001,23.017767
Lardero Power Plant,42.4276986,-2.4616508
Larraun Power Plant,42.9934,-1.9392435
Lastaola Power Plant,37.2300993,-3.0679614
Latasa Power Plant,42.9550472,-1.8231483
Laupago Power Plant,37.2300993,-3.0679614
Lavadero bernardo Power Plant,40.46366700000001,-3.74922
Lavaderos europa martorell beta Power Plant,41.491317,1.911149
Laviana Power Plant,43.2148555,-5.5407299
Lavintex Power Plant,37.2300993,-3.0679614
Lazaro Power Plant,37.2300993,-3.0679614
Lecha gaza Power Plant,37.2300993,-3.0679614
Leche celta Power Plant,37.2300993,-3.0679614
Leche pascual Power Plant,40.46366700000001,-3.74922
Ledesma Power Plant,40.46366700000001,-3.74922
Leones Power Plant,42.6164305,-6.5673167
Lera Power Plant,40.46366700000001,-3.74922
Les farettes Power Plant,46.3169473,6.9842857
Les hortes Power Plant,40.46366700000001,-3.74922
Les illes Power Plant,39.3587759,2.7356328
Les marcetes Power Plant,37.2300993,-3.0679614
Leycesa Power Plant,37.2300993,-3.0679614
Liasa Power Plant,40.46366700000001,-3.74922
Lieksa kevätniemi Power Plant,63.3185051,30.02645279999999
Liguerzana Power Plant,42.85724039999999,-4.4584138
Limia Power Plant,37.2300993,-3.0679614
Linares arroyo Power Plant,37.2300993,-3.0679614
Linasa Power Plant,37.2300993,-3.0679614
Lingegas Power Plant,37.2300993,-3.0679614
Liunankoski Power Plant,61.23592949999999,21.4347339
Lladro Power Plant,37.2300993,-3.0679614
Llanars Power Plant,42.3205278,2.3439807
Llanes Power Plant,43.4211483,-4.7562159
Llong cn sabadell Power Plant,41.5462745,2.1086131
Llum Power Plant,37.2300993,-3.0679614
Lodos Power Plant,37.2300993,-3.0679614
Logrono Power Plant,42.4627195,-2.4449852
Lojaprend icesa u.t.e. Power Plant,40.46366700000001,-3.74922
Loma Power Plant,37.2300993,-3.0679614
Lomilla Power Plant,42.76318879999999,-4.2993795
Lonasa pinto Power Plant,37.2300993,-3.0679614
Lorca Power Plant,37.6735925,-1.6968357
Lorca enercorr xxi Power Plant,37.2300993,-3.0679614
Lorcha Power Plant,37.2300993,-3.0679614
Lorente Power Plant,37.2300993,-3.0679614
Lorenzo Power Plant,37.2300993,-3.0679614
Losa Power Plant,40.8541401,-4.1622543
Losan Power Plant,37.2300993,-3.0679614
Louredal Power Plant,43.3964302,-7.130006799999999
Loureiro Power Plant,37.2300993,-3.0679614
Lubrisur Power Plant,37.2300993,-3.0679614
Lugan Power Plant,42.7696394,-5.334433799999999
Lugar rio Power Plant,42.31,-2.880278
Luis andujar Power Plant,38.2054888,-4.028678
Maceira Power Plant,37.2300993,-3.0679614
Maderas besteiro Power Plant,42.986663,-7.5956426
Maderas betanzos Power Plant,43.2784298,-8.213123399999999
Maderas francisco irizar Power Plant,40.46366700000001,-3.74922
Maderas garnica Power Plant,37.2300993,-3.0679614
Maderas gondarino Power Plant,37.2300993,-3.0679614
Maderas iglesias Power Plant,37.2300993,-3.0679614
Maderas lekeitio fase Power Plant,43.3672101,-2.5074163
Maderas mendana Power Plant,37.2300993,-3.0679614
Maderas pedro marcos maria Power Plant,41.9755042,-3.1392896
Magunas Power Plant,37.2300993,-3.0679614
Maire Power Plant,37.2300993,-3.0679614
Maitena Power Plant,37.2300993,-3.0679614
Mal pas Power Plant,37.2300993,-3.0679614
Malagarriga Power Plant,37.2300993,-3.0679614
Malars Power Plant,37.2300993,-3.0679614
Malpesa Power Plant,37.2300993,-3.0679614
Mambla Power Plant,37.2300993,-3.0679614
Manan Power Plant,40.46366700000001,-3.74922
Manueles Power Plant,37.2300993,-3.0679614
Manufacturas Power Plant,37.2300993,-3.0679614
Manufacturas estambre Power Plant,37.2300993,-3.0679614
Manzaneque Power Plant,39.6352231,-3.7930449
Mapfre Power Plant,37.2300993,-3.0679614
Mapisa Power Plant,37.2300993,-3.0679614
Maquilon Power Plant,37.2300993,-3.0679614
Marazzi Power Plant,37.2300993,-3.0679614
Marcasa Power Plant,37.2300993,-3.0679614
Marcial gonzalez Power Plant,40.46366700000001,-3.74922
Marcilla Power Plant,42.32782220000001,-1.7380647
Maria dolores Power Plant,40.46366700000001,-3.74922
Marie claire Power Plant,37.2300993,-3.0679614
Marina besos Power Plant,37.2300993,-3.0679614
Marina dor Power Plant,40.46366700000001,-3.74922
Marinejo Power Plant,39.8060053,-5.6868021
Marmota Power Plant,37.2300993,-3.0679614
Marof Power Plant,45.9380375,15.5157897
Martel Power Plant,37.2300993,-3.0679614
Martiartu aie Power Plant,43.20280020000001,-2.8885793
Martinete Power Plant,37.2300993,-3.0679614
Martis Power Plant,37.2300993,-3.0679614
Mas matas rehabilitacion Power Plant,40.8333537,-0.2420576
Masustanegico Power Plant,37.2300993,-3.0679614
Mata Power Plant,37.2300993,-3.0679614
Mata pinana Power Plant,37.2300993,-3.0679614
Matabosc Power Plant,37.2300993,-3.0679614
Matadero comarcal deza Power Plant,37.2300993,-3.0679614
Matallana Power Plant,41.056111,-3.339444
Matallana torio Power Plant,40.46366700000001,-3.74922
Mateo Power Plant,37.2300993,-3.0679614
Mayor Power Plant,37.4178642,-6.2770557
Mayor cv Power Plant,40.46366700000001,-3.74922
Mazarron Power Plant,37.5991727,-1.3114923
Mazonovo Power Plant,43.3567245,-7.106413099999999
Mecalux cornella Power Plant,41.3573827,2.0707159
Mella Power Plant,37.2300993,-3.0679614
Menchu Power Plant,37.2300993,-3.0679614
Mendaraz Power Plant,37.2300993,-3.0679614
Menju Power Plant,37.2300993,-3.0679614
Merca Power Plant,40.46366700000001,-3.74922
Mercadona Power Plant,37.2300993,-3.0679614
Mercerizados guasch Power Plant,37.2300993,-3.0679614
Meruelo Power Plant,43.4371294,-3.5913939
Merza Power Plant,37.2300993,-3.0679614
Mesogen Power Plant,40.46366700000001,-3.74922
Meson Power Plant,37.2300993,-3.0679614
Metarnhel Power Plant,37.2300993,-3.0679614
Mezonzo Power Plant,40.46366700000001,-3.74922
Miajadas Power Plant,39.1547405,-5.9021324
Micro cesar maese alonso Power Plant,43.5079887,-5.6738135
Micro hidraulica Power Plant,37.2300993,-3.0679614
Micro hidraulica quiebre Power Plant,37.2300993,-3.0679614
Micro residencia montepio Power Plant,37.2300993,-3.0679614
Micro valparaiso Power Plant,41.9913233,-6.3020076
Microcamocha Power Plant,37.2300993,-3.0679614
Microcog. acs edif. viviendas Power Plant,40.46366700000001,-3.74922
Microcogeneracio mare deu port Power Plant,40.46366700000001,-3.74922
Microcogeneracion andromeda Power Plant,40.46366700000001,-3.74922
Microcogeneracion carbajal Power Plant,37.2300993,-3.0679614
Microcogeneracion centro deportivo sidecu Power Plant,37.2300993,-3.0679614
Microcogeneracion colegio mayor menendez pelayo Power Plant,41.6528756,-4.720902
Microcogeneracion fasad Power Plant,40.46366700000001,-3.74922
Microcogeneracion getafe Power Plant,40.3082504,-3.7323934
Microcogeneracion penafiel Power Plant,41.5984715,-4.124511500000001
Microcogeneracion perseo Power Plant,37.2300993,-3.0679614
Microcogeneracion roces residencial Power Plant,37.2300993,-3.0679614
Microgeneracion chopera Power Plant,40.3948356,-3.6995988
Microgeneracion hotel sancho abarca s. l. Power Plant,42.1395367,-0.4105475
Microgeneracion pablo gorosabel Power Plant,40.46366700000001,-3.74922
Microvipasa roces aca Power Plant,40.46366700000001,-3.74922
Migasa roda Power Plant,37.266681,-5.925571
Miguel Power Plant,38.6442233,-6.734282599999999
Millas hijos Power Plant,40.46366700000001,-3.74922
Millenium barcelona Power Plant,41.3850639,2.1734035
Minera catalano aragonesa Power Plant,40.46366700000001,-3.74922
Minicentral Power Plant,37.2300993,-3.0679614
Minicentral embalse laverne. Power Plant,40.46366700000001,-3.74922
Minicentral jalon regimen fluyente Power Plant,40.46366700000001,-3.74922
Minihidraulica rincon rehabi. daltos Power Plant,40.46366700000001,-3.74922
Minilla Power Plant,37.2300993,-3.0679614
Minilla antes somapre Power Plant,40.46366700000001,-3.74922
Mino Power Plant,37.2300993,-3.0679614
Mintxate Power Plant,37.2300993,-3.0679614
Mira Power Plant,37.2300993,-3.0679614
Miramento Power Plant,37.2300993,-3.0679614
Mirat Power Plant,37.2300993,-3.0679614
Mitjans Power Plant,37.2300993,-3.0679614
Mitlödi seidendruckerei Power Plant,47.0106005,9.0799644
Miudina Power Plant,37.2300993,-3.0679614
Modulo orc ciclo organico rankine pellets asturias Power Plant,43.3613953,-5.8593267
Moinsa Power Plant,37.2300993,-3.0679614
Mojon blanco Power Plant,37.2300993,-3.0679614
Mola ayto llavorsi modif. sustancial Power Plant,42.495852,1.2100295
Molgas grainto Power Plant,40.4483404,-3.4994867
Moli Power Plant,37.2300993,-3.0679614
Moli casso Power Plant,40.46366700000001,-3.74922
Moli den daina Power Plant,37.2300993,-3.0679614
Moli den monegal Power Plant,40.46366700000001,-3.74922
Moli foix Power Plant,40.46366700000001,-3.74922
Moli fondo Power Plant,42.2140554,2.5108749
Moli nou Power Plant,37.2300993,-3.0679614
Moli pals Power Plant,41.9851158,3.1679257
Molinos Power Plant,36.6607866,-5.8399177
Molinos castilla Power Plant,39.2795607,-3.097702
Molinos soto Power Plant,43.3079305,-5.878681500000001
Molinot Power Plant,41.419238,2.2268169
Molla Power Plant,37.2300993,-3.0679614
Mollo Power Plant,42.3467302,2.4049853
Molto Power Plant,37.2300993,-3.0679614
Mon alc Power Plant,37.2300993,-3.0679614
Monasterio Power Plant,37.2300993,-3.0679614
Monegre Power Plant,41.8395961,-0.3748354
Monistrol Power Plant,41.611353,1.8464648
Montananesa Power Plant,37.2300993,-3.0679614
Monte isidro Power Plant,42.6400086,-5.6029705
Montegut Power Plant,37.2300993,-3.0679614
Montenartro Power Plant,42.4498132,1.2258023
Montesquiu Power Plant,42.1095379,2.2082961
Montevive Power Plant,37.2300993,-3.0679614
Montornes Power Plant,41.5468871,2.2625554
Mora Power Plant,37.2300993,-3.0679614
Morana Power Plant,37.2300993,-3.0679614
Moranchel Power Plant,40.3477596,-2.886661
Morca Power Plant,37.2300993,-3.0679614
Morella Power Plant,40.6181387,-0.1015492
Morentin Power Plant,42.6123072,-2.0144638
Mores Power Plant,37.2300993,-3.0679614
Morla Power Plant,37.2300993,-3.0679614
Motor deposito rsu salamanca Power Plant,40.9701039,-5.663539699999999
Mouriente Power Plant,37.2300993,-3.0679614
Movialsa Power Plant,37.2300993,-3.0679614
Mozola Power Plant,37.2300993,-3.0679614
Mošoň Power Plant,48.2641122,18.4532714
Možnica Power Plant,46.3813464,13.5728016
Mrzla rupa Power Plant,46.151241,14.995463
Ms mt Power Plant,37.2300993,-3.0679614
Mulegn tinizong rona Power Plant,47.5520019,8.2282497
Murfall Power Plant,47.516231,14.550072
Murgues Power Plant,37.2300993,-3.0679614
Muriedas Power Plant,43.4256732,-3.8566347
Musa Power Plant,37.2300993,-3.0679614
Musa xii Power Plant,37.2300993,-3.0679614
Museo evolucion humana burgos Power Plant,42.33837030000001,-3.6969147
Museu sanglas Power Plant,37.2300993,-3.0679614
Mustar Power Plant,37.2300993,-3.0679614
Mustio Power Plant,60.1847217,24.9695443
Mutrasa Power Plant,37.2300993,-3.0679614
Mw agrimartin fertilizantes sl. Power Plant,40.362102,-1.156182
Mw con gasificacion Power Plant,40.46366700000001,-3.74922
Mw para reduccion Power Plant,37.2300993,-3.0679614
Mw trivinos Power Plant,40.46366700000001,-3.74922
Mw villa angeles Power Plant,40.46366700000001,-3.74922
Myta maderuelo Power Plant,37.2300993,-3.0679614
Mäkipää diesel Power Plant,61.23592949999999,21.4347339
Mänttä lä Power Plant,62.03004039999999,24.6231579
Mänttä ve Power Plant,62.03186019999999,24.6229672
Nacimiento Power Plant,37.2300993,-3.0679614
Najerilla Power Plant,42.4651443,-2.7058542
Natra cacao Power Plant,39.4675615,-0.5157841
Nava Power Plant,40.46366700000001,-3.74922
Navahonda Power Plant,40.3327432,-4.4730558
Navapalos Power Plant,40.3477596,-2.886661
Navarra Power Plant,42.4743645,-2.0926367
Navarros Power Plant,37.2300993,-3.0679614
Navas mateu Power Plant,37.2300993,-3.0679614
Navasturen Power Plant,37.2300993,-3.0679614
Navita Power Plant,37.2300993,-3.0679614
Nazas Power Plant,37.2300993,-3.0679614
Neoelectra mengibar maquiz Power Plant,41.3755745,2.0752032
Nestle Power Plant,41.988186,2.7907523
Nestle ev Power Plant,37.2300993,-3.0679614
Nestle sevares Power Plant,43.3609763,-5.2565124
Niguelas Power Plant,37.2300993,-3.0679614
Nikkilä Power Plant,60.1847217,24.9695443
Nisa Power Plant,37.2300993,-3.0679614
Niserias Power Plant,37.2300993,-3.0679614
Nivala Power Plant,63.928431,24.9642446
Nivelur Power Plant,37.2300993,-3.0679614
Noel Power Plant,37.2300993,-3.0679614
Nogales Power Plant,40.46366700000001,-3.74922
Norias Power Plant,37.2300993,-3.0679614
Novo sierra fase Power Plant,37.2300993,-3.0679614
Npc Power Plant,40.46366700000001,-3.74922
Nuestra senora angosto Power Plant,43.0176603,-3.4165571
Nueva campo Power Plant,37.44219280000001,-6.250405
Nueva rendija Power Plant,40.46366700000001,-3.74922
Nuevas atomizadas Power Plant,40.1501801,0.0238733
Nufri Power Plant,37.2300993,-3.0679614
Nuintesa Power Plant,37.2300993,-3.0679614
Nulense Power Plant,37.2300993,-3.0679614
Oblanca Power Plant,37.2300993,-3.0679614
Octubre Power Plant,37.2300993,-3.0679614
Oiz Power Plant,43.0798658,-1.6906483
Olabarria Power Plant,43.2643288,-2.9342607
Olakoaga Power Plant,37.2300993,-3.0679614
Olaverri Power Plant,42.8048841,-1.4001549
Olcesa Power Plant,37.2300993,-3.0679614
Oleicola tejar Power Plant,40.46366700000001,-3.74922
Olesa montserrat Power Plant,41.5451695,1.8913371
Olextra Power Plant,37.2300993,-3.0679614
Olivetum aldebaran Power Plant,37.2300993,-3.0679614
Once paradas Power Plant,37.2878009,-5.488267899999999
Onda Power Plant,37.2300993,-3.0679614
Ondupack Power Plant,38.6954894,-6.4111769
Onduspan Power Plant,36.948686,-2.1578117
Onte Power Plant,37.2300993,-3.0679614
Onza Power Plant,37.2300993,-3.0679614
Opel espana Power Plant,40.46366700000001,-3.74922
Oquillegui Power Plant,37.2300993,-3.0679614
Orallo Power Plant,42.9698218,-6.354184399999999
Orember Power Plant,40.46366700000001,-3.74922
Orfans Power Plant,37.2300993,-3.0679614
Organos Power Plant,37.2300993,-3.0679614
Orobio Power Plant,43.1973302,-2.6707783
Oronoz Power Plant,43.132951,-1.612451
Orujera sierra sur Power Plant,37.5303192,-3.9470396
Osa vega Power Plant,37.2300993,-3.0679614
Osor Power Plant,41.9455163,2.5566339
Otsinverde Power Plant,37.2300993,-3.0679614
P.biogas digestion residuos Power Plant,40.46366700000001,-3.74922
P.cogeneracion sogama Power Plant,40.46366700000001,-3.74922
Pacheca Power Plant,37.2300993,-3.0679614
Padinki Power Plant,63.706243,22.6943562
Palmas altas trigeneracion palmas altas Power Plant,40.46366700000001,-3.74922
Palmoliva Power Plant,37.2300993,-3.0679614
Paloma Power Plant,37.2300993,-3.0679614
Panrico antes donuts galicia Power Plant,42.5750554,-8.1338558
Pantanet Power Plant,37.2300993,-3.0679614
Panzares Power Plant,42.2898331,-2.5677848
Papel aralar Power Plant,43.0474117,-2.0872059
Papelera amaroz Power Plant,37.2300993,-3.0679614
Papelera brandia Power Plant,37.2300993,-3.0679614
Papelera ecker Power Plant,37.2300993,-3.0679614
Papelera fidel Power Plant,37.2300993,-3.0679614
Papelera fresser Power Plant,37.2300993,-3.0679614
Papelera guipuzcoana Power Plant,43.0756299,-2.2236667
Papelera perales Power Plant,42.194002,-4.5808214
Papelera principado antes cog. pla Power Plant,40.46366700000001,-3.74922
Papelera silla Power Plant,37.2300993,-3.0679614
Papeles cartonajes europa Power Plant,39.8118923,-0.1628449
Papertech Power Plant,37.2300993,-3.0679614
Para industria papelera cavlo sl Power Plant,40.46366700000001,-3.74922
Para produccion agua fria absorcion para industria fabricacion Power Plant,40.46366700000001,-3.74922
Paraje alcanara Power Plant,39.7169271,-6.8822281
Parana Power Plant,37.2300993,-3.0679614
Parantalankoski Power Plant,61.23592949999999,21.4347339
Parareda Power Plant,37.2300993,-3.0679614
Paraya Power Plant,37.2300993,-3.0679614
Parc segre Power Plant,37.2300993,-3.0679614
Pardines Power Plant,42.3032715,2.2335066
Parquesur Power Plant,37.2300993,-3.0679614
Parquets hernandez Power Plant,37.2300993,-3.0679614
Parramon Power Plant,37.2300993,-3.0679614
Partida dona morta Power Plant,40.46366700000001,-3.74922
Parzan Power Plant,42.6600483,0.2083477
Pas polinya alpha Power Plant,41.5560111,2.1597595
Pascual Power Plant,37.2300993,-3.0679614
Paseo ibaialde Power Plant,40.46366700000001,-3.74922
Paseo rosa Power Plant,39.9429825,-3.8547105
Pasertex a.i.e. Power Plant,37.2300993,-3.0679614
Pastguren Power Plant,37.2300993,-3.0679614
Patala Power Plant,37.2300993,-3.0679614
Patalankoski Power Plant,61.23592949999999,21.4347339
Patronato municipal deportes alcobendas Power Plant,40.5456243,-3.6501257
Pavasal Power Plant,39.4628754,-0.4088197
Pe vina Power Plant,40.46366700000001,-3.74922
Pedraforca Power Plant,41.419238,2.2268169
Pedralba Power Plant,39.2172907,-1.0507081
Pelgo Power Plant,37.2300993,-3.0679614
Peligrenene s.l Power Plant,37.2300993,-3.0679614
Pelotera Power Plant,40.46366700000001,-3.74922
Peltokoski Power Plant,61.92410999999999,25.7481511
Pena aguila Power Plant,40.46366700000001,-3.74922
Pena ampliada con re Power Plant,40.46366700000001,-3.74922
Penafiel Power Plant,41.5984715,-4.124511500000001
Pendis Power Plant,37.2300993,-3.0679614
Penelles Power Plant,40.9510612,0.8662462999999999
Peninsular Power Plant,37.2300993,-3.0679614
Peno Power Plant,37.2300993,-3.0679614
Pequera Power Plant,39.53964819999999,2.4468177
Perancho Power Plant,37.2300993,-3.0679614
Pere valls Power Plant,41.4510429,1.699453
Peris Power Plant,37.2300993,-3.0679614
Perla henares Power Plant,40.7024301,-3.1394792
Persan Power Plant,37.2300993,-3.0679614
Perucho Power Plant,37.2300993,-3.0679614
Pescanova chapela Power Plant,42.2675045,-8.6704811
Pesqueiras Power Plant,42.1148365,-8.4985419
Pesqueruela Power Plant,37.2300993,-3.0679614
Piago martul Power Plant,43.0795995,-7.630655399999999
Piensos cima arevalo Power Plant,41.0643228,-4.7212496
Pihlava Power Plant,61.23592949999999,21.4347339
Pilica Power Plant,37.2300993,-3.0679614
Pina Power Plant,37.2300993,-3.0679614
Pinilla Power Plant,37.2300993,-3.0679614
Pinsos tagsa Power Plant,40.46366700000001,-3.74922
Piscina Power Plant,37.2300993,-3.0679614
Piscina joan serra Power Plant,40.46366700000001,-3.74922
Piscina municipal Power Plant,41.3694971,2.1649075
Piscina municipal climatizada Power Plant,36.6219675,-4.5118829
Piscina rey juan carlos Power Plant,41.3812067,2.1086489
Piscinas albelda Power Plant,41.86505469999999,0.4605568
Piscinas aoiz Power Plant,42.786082,-1.3709657
Piscinas municipales anduva Power Plant,40.46366700000001,-3.74922
Pison Power Plant,37.2300993,-3.0679614
Pizarrita Power Plant,37.2300993,-3.0679614
Pl.tr.purines con Power Plant,40.46366700000001,-3.74922
Plagicas Power Plant,37.2300993,-3.0679614
Plana Power Plant,37.2300993,-3.0679614
Planina Power Plant,45.9380375,15.5157897
Planter Power Plant,37.2300993,-3.0679614
Planter levante Power Plant,40.46366700000001,-3.74922
Plasticos Power Plant,37.2300993,-3.0679614
Plasticos ima Power Plant,37.11879,-4.309902
Plataforma logistica inditex Power Plant,41.6383195,-0.9916515
Pobla farnals Power Plant,39.2172907,-1.0507081
Pobla lillet Power Plant,42.2445647,1.9753088
Poc oli Power Plant,37.2300993,-3.0679614
Pola gordon Power Plant,40.46366700000001,-3.74922
Poliamidas aluminios penarroya pueblonuevo Power Plant,38.3025882,-5.2671378
Polideportivo dehesa boyal Power Plant,40.5684688,-3.6335544
Polideportivo legazpia Power Plant,43.0523571,-2.3315143
Polideportivo usabal Power Plant,43.1261667,-2.0818419
Polideportivo valdelasfuentes Power Plant,40.55073429999999,-3.647852499999999
Poliesportiu sant ildefons Power Plant,41.3665169,2.0810553
Poligeneracio parc lalba st Power Plant,40.46366700000001,-3.74922
Polisilk Power Plant,41.702754,1.7938294
Polisur . Power Plant,37.2300993,-3.0679614
Politecnico uclm ciudad real Power Plant,38.99404390000001,-3.9204979
Polo hermanos Power Plant,37.2300993,-3.0679614
Pombeiro Power Plant,37.2300993,-3.0679614
Pompeyo criado Power Plant,40.46366700000001,-3.74922
Pont vell Power Plant,42.199203,2.700353
Ponts Power Plant,40.46366700000001,-3.74922
Porcelanosa Power Plant,37.2300993,-3.0679614
Portabella Power Plant,37.2300993,-3.0679614
Portal ebro Power Plant,41.8479322,-1.6576463
Portatil Power Plant,40.46366700000001,-3.74922
Portet Power Plant,37.2300993,-3.0679614
Portlux Power Plant,40.46366700000001,-3.74922
Posadas Power Plant,37.561078,-5.331544
Postensa Power Plant,40.46366700000001,-3.74922
Pradena Power Plant,41.138438,-3.6895825
Pradillo Power Plant,42.1772703,-2.6409513
Prat rumi Power Plant,37.2300993,-3.0679614
Prebesec Power Plant,37.2300993,-3.0679614
Presa Power Plant,37.2300993,-3.0679614
Presa arenoso Power Plant,37.2300993,-3.0679614
Presa forcada Power Plant,37.2300993,-3.0679614
Presa loriguilla Power Plant,39.4915086,-0.5718884
Presa sant ponc Power Plant,40.46366700000001,-3.74922
Presa sierra brava Power Plant,40.46366700000001,-3.74922
Princep Power Plant,37.2300993,-3.0679614
Procesa Power Plant,37.2300993,-3.0679614
Procesos ecologicos carmona Power Plant,40.46366700000001,-3.74922
Procesos ecologicos oliva Power Plant,40.46366700000001,-3.74922
Prodosa luisiana Power Plant,40.46366700000001,-3.74922
Productos ceramicos mora Power Plant,40.104722,-3.863411
Productos olivar Power Plant,37.2300993,-3.0679614
Productos ulla Power Plant,37.2300993,-3.0679614
Profusa Power Plant,37.2300993,-3.0679614
Prolactea Power Plant,37.2300993,-3.0679614
Promotora industrias Power Plant,37.2300993,-3.0679614
Proyectos energeticos mb Power Plant,37.2300993,-3.0679614
Prullans Power Plant,42.378856,1.738673
Puda Power Plant,37.2300993,-3.0679614
Puebla arganzon Power Plant,42.907924,-2.674291
Pueblanueva Power Plant,39.8060053,-5.6868021
Puente Power Plant,37.2300993,-3.0679614
Puente cerrada Power Plant,37.2300993,-3.0679614
Puenteareas Power Plant,42.1756174,-8.5064757
Puentedura Power Plant,42.0409034,-3.5850658
Puerto Power Plant,38.287775,-1.600145
Puerto celeiro Power Plant,43.3174617,-5.930786599999999
Puerto lumbreras enercorr xxi Power Plant,37.5609105,-1.8123324
Puerto seguro Power Plant,40.8270226,-6.760774899999999
Puig font Power Plant,40.46366700000001,-3.74922
Pumade Power Plant,37.2300993,-3.0679614
Purina espana Power Plant,40.46366700000001,-3.74922
Purinarsa Power Plant,37.2300993,-3.0679614
Purinesy cog. torico Power Plant,40.46366700000001,-3.74922
Puron Power Plant,37.2300993,-3.0679614
Purroy Power Plant,41.4744128,-1.5423518
Puulaakso Power Plant,61.23592949999999,21.4347339
Quebradas Power Plant,37.2300993,-3.0679614
Queiles Power Plant,41.93093959999999,-1.7540382
Queizuar Power Plant,37.2300993,-3.0679614
Quentar Power Plant,37.2300993,-3.0679614
Queserias entrepinares Power Plant,40.46366700000001,-3.74922
Quintanaluengos Power Plant,42.8534045,-4.423996499999999
Quintanar alpha Power Plant,41.9849486,-3.0363399
Quintanilla escalada Power Plant,42.8009749,-3.7704937
R.s.u. campello Power Plant,38.4289804,-0.397816
R.s.u. valdepenas Power Plant,38.8113074,-3.4599326
Raahe Power Plant,64.6839541,24.4883649
Rabeya Power Plant,37.2300993,-3.0679614
Rachela Power Plant,37.2300993,-3.0679614
Racioneros Power Plant,37.2300993,-3.0679614
Raimat Power Plant,41.1925362,0.5693414
Raisio Power Plant,60.48591219999999,22.1689265
Rakovec Power Plant,48.2641122,18.4532714
Ramisa Power Plant,37.2300993,-3.0679614
Rasacal Power Plant,37.2300993,-3.0679614
Rasines Power Plant,43.2643288,-2.9342607
Real energetica Power Plant,37.2300993,-3.0679614
Real s.a.u Power Plant,37.2300993,-3.0679614
Real santa casa misericordia Power Plant,37.2300993,-3.0679614
Rebolluelo Power Plant,37.2300993,-3.0679614
Rec dels quatre pobles modif. potencia Power Plant,40.46366700000001,-3.74922
Recomsa Power Plant,40.46366700000001,-3.74922
Recorba Power Plant,43.3407253,-6.5925207
Recuperacion energetica Power Plant,37.2300993,-3.0679614
Recuperacion materiales diversos Power Plant,42.5001523,-5.6327348
Reduccion lodos Power Plant,37.2300993,-3.0679614
Reduccion lodos algas Power Plant,40.46366700000001,-3.74922
Regata etxalar Power Plant,43.23381699999999,-1.6378219
Rehabilitacion c. h. pitarque Power Plant,40.64807709999999,-0.593482
Rehabilitacion c. h. rivera Power Plant,40.46366700000001,-3.74922
Rehabilitacion huerto Power Plant,37.2300993,-3.0679614
Rehabilitacion minicentral dependencias anexas para refugio excursionistas Power Plant,40.46366700000001,-3.74922
Rehabilitacion minicentral medio hostal trucha Power Plant,40.66724800000001,-0.5482119999999999
Rehabilitacion minicentral roca Power Plant,37.2300993,-3.0679614
Reig pastor Power Plant,37.2300993,-3.0679614
Renfe estacion puerta atocha Power Plant,40.4090097,-3.6924303
Reprimala Power Plant,37.2300993,-3.0679614
Requeixo Power Plant,37.2300993,-3.0679614
Requijada Power Plant,40.3477596,-2.886661
Rescano Power Plant,37.2300993,-3.0679614
Residencia maristas Power Plant,41.6066162,-4.728642
Residencia milagrosa Power Plant,37.2300993,-3.0679614
Residuos Power Plant,37.2300993,-3.0679614
Residuos solidos urbanos jaen Power Plant,37.78023210000001,-3.7962593
Resifor Power Plant,37.2300993,-3.0679614
Resiliencia inversiones rodecan Power Plant,43.391012,-4.264271
Ressec aserradora Power Plant,36.189717,-5.5028406
Retallo Power Plant,37.2300993,-3.0679614
Retorna Power Plant,37.2300993,-3.0679614
Reus Power Plant,39.6489125,2.6807893
Reverte sa Power Plant,37.2300993,-3.0679614
Reyde Power Plant,37.2300993,-3.0679614
Reyenvas Power Plant,37.2300993,-3.0679614
Ribesalbes Power Plant,40.0223809,-0.2760389
Ribpellet Power Plant,37.2300993,-3.0679614
Riihimäki ekokem Power Plant,60.77243279999999,24.8319439
Riikinvoima Power Plant,62.3718629,27.7414899
Rio Power Plant,37.2300993,-3.0679614
Rio alhama Power Plant,42.0407881,-1.9797685
Rio baxoi andurina Power Plant,43.3618733,-8.1680127
Rio francia Power Plant,40.4820898,-6.089169399999999
Rio landro Power Plant,43.4405213,-7.8629692
Rio muerto Power Plant,37.2300993,-3.0679614
Rio piron Power Plant,41.1734288,-4.2074261
Rio txabier Power Plant,37.2300993,-3.0679614
Rio ucero Power Plant,41.6252323,-3.0676467
Rioboo Power Plant,37.2300993,-3.0679614
Riosequillo Power Plant,40.9830271,-3.650917699999999
Riu Power Plant,37.2300993,-3.0679614
Rivera Power Plant,37.2300993,-3.0679614
Roblegal explotaciones agropecuarias sl Power Plant,40.46366700000001,-3.74922
Rocasses Power Plant,40.46366700000001,-3.74922
Rocha Power Plant,37.2300993,-3.0679614
Roig Power Plant,37.2300993,-3.0679614
Romero alvarez Power Plant,40.46366700000001,-3.74922
Romero alvarez temporal Power Plant,40.46366700000001,-3.74922
Ronda Power Plant,38.1121122,-4.9316889
Roquette laisa espana Power Plant,39.2843621,-0.4320206
