Name,Country,lat,lon
VERAMPIO,Italy,46.2424316,8.323660799999999
MINERVINO MURGE - CONTRADA RINALDI,Italy,41.0856165,16.0773816
BISACCIA 48MW,Italy,41.0153354,15.3758878
ISOLATO SPLUGA,Italy,41.87194,12.56738
SALISANO,Italy,42.2777695,12.7479899
LE PIANE,Italy,45.7043625,8.1759662
BOAZZO,Italy,46.0018781,10.517251
CARBOLI 2,Italy,43.1323218,10.8164794
SAN BASILIO,Italy,39.5240951,9.2009815
CAPRIATI,Italy,41.4683793,14.1478287
PIETRAPORZIO,Italy,44.3432404,7.0358608
Posticciola,Italy,42.2399171,12.9333002
CASSANO,Italy,41.0323653,14.7124629
SIMERI CRICHI,Italy,38.9548318,16.6403197
SATRIANO 2S,Italy,38.6678244,16.4806572
CADAU1,Italy,41.87194,12.56738
TORRENTE TONA,Italy,41.7411843,15.0542919
MONTE DELLA DIFESA,Italy,41.87194,12.56738
CET SERVOLA,Italy,45.623894,13.7859095
MERCURE,Italy,41.87194,12.56738
S.Agata Biomassa,Italy,41.87194,12.56738
ZUINO,Italy,45.6790058,10.6443152
ASCOLI-DELICETO,Italy,41.2210099,15.4720437
ANDROMEDA 45 MW,Italy,41.87194,12.56738
ALIA SCLAFANI,Italy,41.87194,12.56738
CENTRALE IDROELETTRICA DI CANATE,Italy,44.4764278,9.0546902
GRIGNO,Italy,46.01698870000001,11.6312371
CACCAMO,Italy,37.9313776,13.6652138
LeReni,Italy,41.87194,12.56738
MONTARONE 2,Italy,42.4135235,12.0635715
PARCO EOLICO CAMAS DI MAIDA,Italy,38.887938,16.3817021
GRESSONEY,Italy,45.7803313,7.8250484
SAMPEYRE,Italy,44.5794459,7.1856201
CELANO,Italy,42.08225119999999,13.5429874
AGORDO,Italy,46.2838939,12.0345018
SORGENIA PUGLIA CENTRALE DI MODUGNO,Italy,41.10212509999999,16.7590574
FARFA I,Italy,42.2213595,12.7181804
GUSPINI,Italy,39.5393102,8.627334399999999
MOBILSERVICE,Italy,41.87194,12.56738
APPIA ENERGY S.R.L.,Italy,40.5878971,17.1160344
GORDONA,Italy,46.2806912,9.3199907
SOMPLAGO,Italy,46.3491942,13.0671185
CAROSO-BORZONASCA,Italy,44.4369114,9.3978891
LEMIE,Italy,45.2284854,7.293337299999999
MACCHIA VF,Italy,41.87194,12.56738
TROIA2,Italy,41.3597802,15.3081141
NULVI TERGU,Italy,40.78924980000001,8.7429717
RANCIA 1,Italy,43.214384,11.045511
S.E.F. SRL,Italy,45.6858978,10.401947
VARZO CAIRASCA,Italy,46.2088946,8.2526009
MARLENGO,Italy,46.65753,11.1403954
LAMARMORA,Italy,45.5214528,10.2119419
LEVANE,Italy,43.4973822,11.6200436
EDOLO,Italy,46.1804266,10.3298933
Ferrara Aranova,Italy,41.9249957,12.2382631
UP_BRNSFIR_1,Italy,41.87194,12.56738
ALANNO,Italy,42.2851098,13.9956269
ALA,Italy,45.7625639,11.0051732
MONTE DURRA',Italy,41.87194,12.56738
VILLA RINALDI,Italy,45.4098597,11.2674572
ENI S.P.A. - RAFFINERIA DI VENEZIA,Italy,45.4408474,12.3155151
FARFA II,Italy,42.2213595,12.7181804
CALLARI,Italy,41.87194,12.56738
Alcantara Sud,Italy,39.3395135,16.4460061
BIOPOWER SARDEGNA,Italy,40.2393137,9.0195289
Parco eolico Wincap,Italy,41.87194,12.56738
Serra Energie,Italy,41.87194,12.56738
ELCE2,Italy,41.87194,12.56738
SORA,Italy,41.7188539,13.6130491
SELED GLORENZA,Italy,46.6706289,10.5529478
PESCINA WIND,Italy,42.0253997,13.6505082
EolicoLucera-BorgoSanGiusto,Italy,41.4298888,15.4031472
CASTELNUOVO DI CONZA,Italy,40.8190909,15.3197044
OLIVOLA 16MW,Italy,45.0349976,8.3683567
FRANCIOSA1,Italy,41.87194,12.56738
FRANCIOSA2,Italy,41.87194,12.56738
Parco di Stalla,Italy,40.6029219,16.9661074
FARNETA,Italy,44.3506669,10.5692585
SCALELLE,Italy,42.817521,13.426565
CENTRALE DI COGENERAZIONE,Italy,41.87194,12.56738
BORGO TRENTO,Italy,45.4477733,10.9883162
EALL - S. Vittore del Lazio ,Italy,41.4601815,13.9319409
C.LE HERA CASALEGNO,Italy,41.87194,12.56738
CHAMPAGNE1,Italy,41.87194,12.56738
Sant'Alberto 2,Italy,44.7427977,11.4226804
SPINA,Italy,42.9858846,12.2786163
Impianto Eolico Sambuco,Italy,41.87194,12.56738
Sun Energy and Partners,Italy,41.87194,12.56738
CASSINO-META,Italy,40.6428867,14.4173398
MASINO,Italy,45.39158140000001,7.960844699999999
AMARONI,Italy,38.792906,16.4462245
Powercrop Macchiareddu,Italy,39.2273901,8.9836561
GIARRATANA,Italy,37.0485436,14.7933956
PORCARI,Italy,43.841981,10.6176612
Alcantara Nord,Italy,37.89552602129761,15.07922994556979
CANAVESE,Italy,45.391156,7.781129999999999
CALICE,Italy,44.5396422,9.5802142
BICCARI,Italy,41.3984747,15.1980786
Ferrara Focomorto 2,Italy,44.8334537,11.6788585
CENTRALE DI MALPENSA,Italy,45.6300625,8.7255307
TROIA 3 E 4,Italy,41.87194,12.56738
MONTEMURRO 1/2,Italy,40.29716579999999,15.9916241
San Giovanni Wind Farm,Italy,41.87194,12.56738
ENIPOWER FERRERA ERBOGNONE,Italy,45.0994709,8.8648838
LA STANGA,Italy,44.5123978,11.1990412
PRIOLO C.LE,Italy,37.15785839999999,15.1837006
MARCELLINARA,Italy,38.9283997,16.4950131
Elce,Italy,43.11671,12.3793231
PIANACCE,Italy,43.6374113,12.6987903
BIOVENTO,Italy,41.87194,12.56738
ASCOLI PORTA ROMANA,Italy,42.8535259,13.5617683
SARLUX,Italy,39.10376420000001,9.0063403
TROINA,Italy,37.7847915,14.6000721
PRATI DI VIZZE,Italy,46.8998845,11.4620574
MIRAFIORI NORD,Italy,45.042482,7.626857999999999
POLIMERI EUROPA,Italy,41.87194,12.56738
MALGA CIAPELA,Italy,46.4270374,11.9115913
Centrale Elettrica Manfredonia Paglia,Italy,41.6307347,15.9165105
SAVIGNANO,Italy,44.0936826,12.4007392
NERA MONTORO,Italy,42.4983757,12.4738871
C.LE EOLICA PIETRAMONTECORVINO,Italy,41.5432306,15.1316634
ROSEN,Italy,41.87194,12.56738
VOGHERA,Italy,44.99165989999999,9.0120442
FRANZI,Italy,41.87194,12.56738
DUINO,Italy,45.7753929,13.6026211
GROSOTTO,Italy,46.2799378,10.2585294
SALEMI,Italy,37.8189673,12.798878
PARCO EOLICO DI PRIZZI E CORLEONE,Italy,37.8138168,13.298785
Lacedonia,Italy,41.0499933,15.4210652
MUCONE 1S,Italy,39.3821133,16.5201084
Parco eolico di Ricigliano,Italy,40.6675197,15.479528
Impianto eolico di Portoscuso,Italy,39.2066208,8.3791741
BRUNICO,Italy,46.7968371,11.9402491
ENIPOWER MANTOVA,Italy,45.1502642,10.8349157
CAPODIPONTE,Italy,46.029861,10.3466388
ENNA,Italy,37.5676498,14.2798573
PONTE FELICE,Italy,43.5881134,13.319206
SAN GREGORIO MAGNO,Italy,40.6594786,15.4031252
TERMOUTILIZZATORE,Italy,41.87194,12.56738
Parco eolico La Rucola-Pierno,Italy,40.792908,15.6047834
IVPC FOIANO,Italy,40.91656,14.7975097
MONASTERO,Italy,46.1819715,9.7098339
SARENTINO,Italy,46.6412136,11.3541082
CONTRADA COLLA,Italy,37.6976632,14.6142879
TOPPA,Italy,41.87194,12.56738
ORTE,Italy,42.4574411,12.3869837
CHAMPAGNE2,Italy,41.87194,12.56738
BOLOGNANO,Italy,42.2179013,13.9608914
CREVOLA T.,Italy,45.80513699999999,8.256579
I COLORI DEL VENTO,Italy,41.87194,12.56738
CIMEGO 2-MURANDIN,Italy,45.9117544,10.6134314
Mazara del Vallo,Italy,37.6550933,12.5899615
TORREVAL.NORD,Italy,41.87194,12.56738
SANFRONT,Italy,44.6489775,7.317971200000001
Schiavi Fonte Gelata IR2,Italy,41.87194,12.56738
Bonorva,Italy,40.4168517,8.7688864
TRAPANI C.LE,Italy,38.0173505,12.5365171
ROSONE,Italy,45.4307948,7.433860099999999
NUOVA SASSO,Italy,45.07786249999999,7.716156900000001
CTE DEL MINCIO,Italy,45.25484776416316,10.82133598587608
CONTRASTO C.LE,Italy,41.87194,12.56738
NUOVA LAGO,Italy,41.87194,12.56738
ORDONA VALLE SCODELLA,Italy,41.3144165,15.6266448
CTE NUCE NORD,Italy,41.87194,12.56738
PITAGORA,Italy,46.2226052,12.7679878
San Marco in Lamis,Italy,41.7124428,15.6380651
Fiume Santo 2,Italy,40.80119884475788,8.26131588442781
IMPIANTO EOLICO DI MARINEO,Italy,37.9538844,13.4189957
DISTER COGENERAZIONE,Italy,44.3313149,11.9123308
PARCO EOLICO CASTELNUOVO DELLA DAUNIA,Italy,41.5840451,15.1204157
TELESSIO,Italy,39.39871540000001,16.2187523
PARCO EOLICO DI MAZARA DEL VALLO,Italy,37.6477388,12.6970809
PE LE CANNELLA,Italy,38.94357309999999,17.1462366
REA DALMINE,Italy,45.6341481,9.6080645
LAPPAGO,Italy,46.9178778,11.8039459
GRAVEDONA,Italy,46.1420812,9.304326999999999
PIZZONE,Italy,41.6750756,14.0368454
PARCO EOLICO DI PALERMO,Italy,38.11569,13.3614868
PAI - Polo Ambientale Integrato ,Italy,45.653771,10.7224247
COSCILE 1S,Italy,39.6867661450046,16.31111977062115
CREVA,Italy,45.9950115,8.7567682
GIRIFALCO,Italy,38.8240653,16.4209345
Parco La Rocca,Italy,44.8962058,7.9629758
CENTRALE COGENERAZIONE Z.I.,Italy,41.87194,12.56738
FLUMENDOSA 2,Italy,38.9716291,8.9741544
VADO TERM.,Italy,41.87194,12.56738
Fattoria Eolica di Santa Luce,Italy,43.4726689,10.5649492
NURRI,Italy,39.7091551,9.2305519
VENINA,Italy,45.4040653,9.1568694
CIMENA,Italy,45.167037,7.8580729
PAISCO,Italy,46.067035,10.2327562
VIZZINI ,Italy,37.1613188,14.7488678
ALISEA,Italy,45.5861656,11.5347061
TANAGRO,Italy,40.414794405866,15.4655636030605
CROTONE 2,Italy,39.0807932,17.1271102
PORTO EMPEDOCLE C.LE,Italy,37.2881801,13.5271724
NUOVA LARDERELLO,Italy,43.2383151,10.8867808
CHIEVO,Italy,45.4626127,10.9149339
FUSINA T.,Italy,45.4193759,12.256168
MONTEFALCONE,Italy,42.98860200000001,13.4583602
ST. CLAIR,Italy,41.87194,12.56738
CALORE,Italy,41.87194,12.56738
AMBIENTE,Italy,41.87194,12.56738
Impianto di generazione elettrica da lignina,Italy,41.87194,12.56738
Masseria Bizzarro,Italy,41.87194,12.56738
QUINCINETTO 2,Italy,45.5624124,7.805288399999999
PIANCASTAGNAIO 3,Italy,42.8500321,11.6866772
Nebrodi Nord,Italy,37.9290063,14.6779267
Simeri Crichi eolico,Italy,38.9548318,16.6403197
CANEVA,Italy,45.9681261,12.4480132
RICIGLIANO,Italy,40.6675197,15.479528
VENAUS,Italy,45.1511575,7.0170676
PARCO EOLICO REGALBUTO,Italy,37.6500078,14.6402566
GROTTOLE 18MW,Italy,40.5977146,16.3875583
GRECI-MONTAGUTO,Italy,41.2496359,15.2481372
VOLTURARA,Italy,40.8802445,14.9180629
Pietragalla Eolico,Italy,40.7585569,15.8525154
COGENERAZIONE ELYO PRESSO MICHELIN CUNEO,Italy,44.4347419,7.564826000000001
PORTOTORRE,Italy,40.8333682,8.402292899999999
PONTE MORASCO,Italy,44.8943453,9.3487149
TORVISCOSA,Italy,45.8292352,13.2627729
FONTANA BIANCA,Italy,36.9650012,15.214895
ISE PIOMBINO CET3,Italy,42.9256335,10.5258891
SAN FLORO - CARAFFA 2,Italy,38.8372998,16.5181168
Guardia,Italy,45.578107,10.697794
CORDENONS,Italy,45.9858407,12.7035513
FURLO,Italy,43.6380622,12.7131791
MONTJOVET,Italy,45.7064732,7.6748784
GEROSA,Italy,45.8505191,9.575858199999999
PORTOFERRAIO,Italy,42.8108565,10.3211801
TALORO1,Italy,41.87194,12.56738
Gravina NE,Italy,40.8171447,16.418512
ORSARA,Italy,41.2781889,15.2667356
PRESENZANO,Italy,41.375996,14.0779726
CALCINERE,Italy,44.6882238,7.233116099999999
NUOVO PIGNONE MS,Italy,44.0389274,10.0606402
ETA SPA,Italy,45.8470378,9.2575153
Lavello,Italy,41.0482276,15.7886489
SERRACAPRIOLA,Italy,41.8085917,15.1599009
MUSCHIOSO,Italy,44.2788483,10.5227563
Oppido Lucano,Italy,40.76485720000001,15.9910159
MEGASOL 13,Italy,41.87194,12.56738
Eolico Tursi e Colobraro,Italy,40.1864158,16.4268543
QUERO,Italy,45.9223593,11.9304726
BRAULIO,Italy,41.87194,12.56738
S. Domenica,Italy,38.6639633,15.8648916
C.W.F.ITALIA,Italy,45.506699,9.1680423
IGES,Italy,41.87194,12.56738
NOVEL,Italy,41.87194,12.56738
PUCCINI_13.360,Italy,41.87194,12.56738
TRAVALE 3,Italy,43.1676323,11.0069318
IMPIANTO DI TERMOVALORIZZAZIONE RIFIUTI DI TREZZO SULL'ADDA,Italy,45.6105975,9.5156844
Fotovoltaico Enersol,Italy,41.87194,12.56738
FAMAGOSTA,Italy,35.1149116,33.919245
MOLINE,Italy,44.8793362,9.267003599999999
S.FOCA,Italy,40.3020255,18.4036362
MILAZZO,Italy,38.2207102,15.2419327
CARBOLI 1,Italy,43.1323218,10.8164794
FADALTO,Italy,46.0714347,12.3411223
MUCONE 2S,Italy,39.3821133,16.5201084
PIANCASTAGNAIO 4,Italy,42.8500321,11.6866772
VIZZINI,Italy,37.1613188,14.7488678
ENERGONUT SPA,Italy,41.87194,12.56738
PIEDIMULERA,Italy,46.0211051,8.2573677
SANTA NINFA,Italy,37.7719947,12.8791253
FLORINAS,Italy,40.6489714,8.660949800000001
MONTELUNGO,Italy,44.4480027,9.908643099999999
RENDE ECOSESTO,Italy,39.373394,16.2391071
COTILIA,Italy,42.3765768,12.9979221
GARGANO 1,Italy,41.87194,12.56738
BROSSASCO,Italy,44.5699208,7.362781699999998
HONE1,Italy,45.61212250000001,7.736857100000001
"Parco Eolico ""Poggio Malconsiglio""",Italy,43.3995598,10.6198311
TORREVALDALIGA,Italy,42.1232658,11.7644896
LARINO TG,Italy,41.8051553,14.9191123
IVPC4 ROSETO,Italy,42.6751898,14.0160161
LANA,Italy,46.6115909,11.1629537
PONTE GARDENA ENEL PROD,Italy,46.595641,11.5305295
IVPC4 BISACCIA,Italy,41.0153354,15.3758878
Rezzalasco,Italy,46.3489941,10.3517016
MONTE NARBONE,Italy,41.87194,12.56738
IVPC MONTEFALCONE,Italy,42.98860200000001,13.4583602
Parco eolico di Campagna,Italy,41.87194,12.56738
QUARTNUS,Italy,41.87194,12.56738
CARLENTINI-B,Italy,37.2698234,15.014569
RIPABOTTONI,Italy,41.6901577,14.8090717
COGHINAS,Italy,40.91977098184851,8.852143410537453
TIRSO1S,Italy,39.91227662134835,8.610603823826304
CAIRO MONTENOTTE,Italy,44.4008071,8.2732695
SERRACAPRIOLA 2,Italy,41.8085917,15.1599009
PEPIZZA,Italy,41.87194,12.56738
TOR DI VALLE,Italy,41.8233542,12.4294608
WTE2,Italy,41.87194,12.56738
Impianto di Termovalorizzazione dei rifiuti della Prov.di TO,Italy,45.063299,7.669289
BOFFETTO,Italy,46.1615346,9.9527383
ISOLA PALANZANO,Italy,44.432466,10.1710261
VALLESACCARDA 1,Italy,41.0650449,15.2549367
NIC,Italy,41.87194,12.56738
CENTRALE NATURNO,Italy,46.6502423,11.008112
MATESE 1S,Italy,41.3551823,14.3707386
PONTE GARDENA,Italy,46.595641,11.5305295
HYDRO ELECTRIQUE CLAVALITE,Italy,41.87194,12.56738
CENTRALE DI SCANDALE,Italy,39.123897,16.9588336
NAZZANO,Italy,42.2298563,12.5960617
Wind Farm Melfi2,Italy,40.9933137,15.6531089
SOSPIROLO,Italy,46.1429856,12.0738993
CETO,Italy,46.0022944,10.3516251
NUOVA CASTELNUOVO,Italy,46.0519097,11.4941326
ISOLA,Italy,41.87194,12.56738
PERRERES,Italy,45.9105997,7.614667000000001
VILLA,Italy,41.87194,12.56738
BAGNORE 4,Italy,42.8407345,11.5572792
PEZZA DEL TESORO 16MW,Italy,41.87194,12.56738
SAN GAVINO - PABILLONIS,Italy,39.5957653,8.7186359
SUIO,Italy,41.29492820000001,13.8509732
SENDREN,Italy,41.87194,12.56738
CAMPOMAGGIORE,Italy,40.5647688,16.0704107
CENTRALE ELETTRICA A BIOMASSA DI SERRAMANNA,Italy,39.42251359999999,8.921749
PIOMBINO,Italy,42.9256335,10.5258891
TROIA CANCARRO,Italy,41.3402776,15.2602387
ALBAPOWER SPA,Italy,44.7034132,8.026922899999999
AVISE,Italy,45.7086376,7.139643800000001
CENTRO OLIO VAL D'AGRI,Italy,40.3140247,15.8980751
PIETRAFITTA,Italy,39.2617695,16.3406015
DELICETO TORRETTA,Italy,41.2230168,15.3861953
CHIUSDINO 1,Italy,43.1553899,11.0884721
FIUMESANTO,Italy,40.80119884475788,8.26131588442781
RONCOVALGRANDE,Italy,46.0693651,8.732415999999999
CENTRALE S.COLOMBANO,Italy,41.87194,12.56738
NUOVA SERRAZZANO,Italy,43.219023,10.8118457
TENARIS DALMINE S.P.A.,Italy,45.6446067,9.605020099999999
Verdi_13.030,Italy,41.87194,12.56738
CIMEGO,Italy,45.9117544,10.6134314
PIANO DELLA CAPRIA 20MW,Italy,43.0377826,9.818073199999999
EOS 4   FAETO,Italy,41.3233966,15.1626884
ISOLA SERAFINI,Italy,45.0929,9.9048
SAN GIACOMO,Italy,42.8000634,13.5719932
Buddusò e Alà dei Sardi,Italy,40.5770405,9.255043500000001
LASA,Italy,46.6198875,10.6947782
TERMOVALORIZZATORE DI ACERRA,Italy,40.9788824,14.3828535
Arlena Eolico ,Italy,42.4613097,11.8150573
EVERFALESIA,Italy,41.87194,12.56738
III SALTO,Italy,41.87194,12.56738
MONTECALVELLO,Italy,42.5484176,12.2096566
M.DI TURES,Italy,41.87194,12.56738
PEDESINA,Italy,46.0820044,9.5502985
Matos,Italy,41.87194,12.56738
Monteverde ,Italy,40.9999737,15.5347669
NUOVA GABBRO,Italy,43.481447,10.4442658
ARSIE',Italy,45.9783128,11.7434562
CAFFARO 2,Italy,46.0474262,10.9516659
SPEZIA CENTR,Italy,44.1024504,9.824082599999999
T.ENERGY,Italy,41.87194,12.56738
CAORIA,Italy,46.1921708,11.6843358
PARCO EOLICO DI ULASSAI,Italy,39.8111464,9.4995256
JASMINE,Italy,41.87194,12.56738
C.LE HERA FORLÌ BAGNOLO,Italy,44.2227398,12.0407312
SPIGNO CEN,Italy,41.3266062,13.6941672
MINEO-MILITELLO,Italy,37.2739615,14.7882798
GOGLIO DEVERO,Italy,46.2887525,8.2750592
MINERVINO MURGE - CONTRADA IAMBRENGHI,Italy,41.0856165,16.0773816
MONTAGUTO,Italy,41.2496359,15.2481372
RETE 2,Italy,41.87194,12.56738
SERRA MARROCCO,Italy,37.947799,12.7435996
TERMOVALORIZZATORE FOCI,Italy,41.87194,12.56738
NUOVA SOLMINE,Italy,42.925658,10.79617
COGE. CENTRO CITTA',Italy,41.87194,12.56738
ANDONNO C.,Italy,44.2952993,7.429002999999999
UNIGRÀ CONSELICE,Italy,44.5347225,11.8607701
CIVIDATE,Italy,45.9444587,10.2791907
NEMBIA,Italy,46.100806,10.937162
GTG101/GTG501,Italy,41.87194,12.56738
GALLICANO,Italy,44.062227,10.4387128
Vaglio Ampliamento,Italy,41.87194,12.56738
ALBANO,Italy,41.7284572,12.6589426
IVPC ANZANO,Italy,40.91656,14.7975097
PAGANINI_13830,Italy,41.87194,12.56738
Laterza Wind_Farm,Italy,40.6249441,16.798088
IMPIANTO EOLICO ASCOLI SATRIANO,Italy,41.2033413,15.5627449
ASSEMINI,Italy,39.2106099,9.0018424
PATERNO' C.LE,Italy,39.2271425,16.2641018
CASTELLANETA,Italy,40.62804180000001,16.9397385
SUVIANA ,Italy,44.137189,11.0365306
ANAPO C.LE,Italy,37.0550188,15.2648005
Ginestra degli Schiavoni,Italy,41.277273,15.0498966
URURI,Italy,41.8160988,15.0141093
CONTRADA CORVO - COZZO MITURRO,Italy,45.1924024,8.6118743
CASTEL GIUBILEO,Italy,41.9873147,12.5054259
TEGLIA,Italy,44.3900165,8.524729599999999
Troia,Italy,41.3597802,15.3081141
Tolve Parco,Italy,40.6959323,16.0188843
MORASCO,Italy,44.8943453,9.3487149
SAN LAZZARO,Italy,44.4689738,11.4218161
Impianto Cerreto,Italy,44.4241574,10.3627725
PRECI,Italy,42.8806639,13.0396385
REGOLEDO,Italy,46.02700309999999,9.296623799999999
PONT ST. MARTIN,Italy,45.594928,7.798356999999999
S.ANTONIO,Italy,45.8017299,13.4007579
CHIAVENNA,Italy,46.3271725,9.401207099999999
PONTE MARM,Italy,45.5210592,11.0429934
Cancellara,Italy,40.7206344,15.9112424
CABOT RAVENNA CTE1,Italy,44.4184443,12.2035998
GUARNIERI,Italy,41.87194,12.56738
FORLETONUOVO2,Italy,38.4661969,16.0662654
SERRA DEL VENTO SUD,Italy,40.5625825,15.4068079
CENTRALE DI TURANO LODIGIANO - BERTONICO (LO),Italy,45.24882540000001,9.6228049
CUCCHINADORZA,Italy,40.1356988,9.1292567
CENTRALE DI COGENERAZIONE AEROPORTO FIUMICINO,Italy,41.8034274,12.2518928
ANDRETTA 22MW,Italy,40.9403631,15.3270223
FLUMENDOSA 3,Italy,38.9716291,8.9741544
NUOVA RADICONDOLI,Italy,43.261087,11.0404226
ENIPOWER BRINDISI,Italy,40.6279703,18.003723
CENTRALE TERMOELETTRICA,Italy,45.4021972,10.7154864
SERRA CARPANETO 3,Italy,41.87194,12.56738
Tioxide Europe Scarlino,Italy,42.9196838,10.8003401
VOBARNO,Italy,45.6424642,10.5005307
GINESTRA,Italy,40.9304388,15.729718
PONT,Italy,46.037207,11.9717435
RIPACANDIDA,Italy,40.9120331,15.7212957
AGRI,Italy,40.4164463,15.7386013
CARLUVA 16MW,Italy,41.87194,12.56738
BARGI CENTRALE,Italy,44.1260632,11.0588536
IMPIANTO EOLICO SCAMPITELLA,Italy,41.0911341,15.2998521
GISSI,Italy,42.019191,14.544392
RTEC2-2,Latvia,56.879635,24.603189
RTEC1,Latvia,56.879635,24.603189
Kegums HPP,Latvia,56.7400859,24.7103977
RTEC2-1,Latvia,56.879635,24.603189
Plavinas HPP,Latvia,56.5833457,25.2399496
Riga HPP,Latvia,56.8513974,24.272027
Lietuvos elektrine,Lithuania,55.169438,23.881275
KaunoTE,Lithuania,55.169438,23.881275
VEJO,Lithuania,55.169438,23.881275
KruonioHAE,Lithuania,54.79927499999999,24.2474133
VilniausE3,Lithuania,54.6775962,25.0794299
Mazeikiu elektrine,Lithuania,55.169438,23.881275
KaunoHE,Lithuania,54.8553,24.1856
TE_Pljevlja,,43.3345352,19.3277008
VE KRNOVO,,42.8837347,19.0945942
GRAI-G,United Kingdom,51.597069,-3.3434132
OLDS,United Kingdom,55.378051,-3.435973
DNGB,United Kingdom,55.378051,-3.435973
DRAXXG,United Kingdom,55.378051,-3.435973
CLDNW,United Kingdom,55.378051,-3.435973
FDUNT,United Kingdom,53.248236,-3.13577
GRMO,United Kingdom,55.378051,-3.435973
COTPS,United Kingdom,55.378051,-3.435973
GRIFW,United Kingdom,55.378051,-3.435973
BNAKW,United Kingdom,55.378051,-3.435973
SROM,United Kingdom,55.378051,-3.435973
BRDUW,United Kingdom,55.378051,-3.435973
CAIRB,United Kingdom,51.08848649999999,-4.0698636
WBUGT,United Kingdom,55.378051,-3.435973
SHRSW,United Kingdom,53.5831442,-2.0953755
LITT-G,United Kingdom,55.378051,-3.435973
SUTB,United Kingdom,55.378051,-3.435973
RUGPS,United Kingdom,55.378051,-3.435973
INAW,United Kingdom,55.378051,-3.435973
MRWD,United Kingdom,55.378051,-3.435973
WBUPS,United Kingdom,55.378051,-3.435973
HYWDW,United Kingdom,55.378051,-3.435973
WTMSO,United Kingdom,55.378051,-3.435973
WLNYW,United Kingdom,55.378051,-3.435973
HRTL,United Kingdom,55.378051,-3.435973
NANT,United Kingdom,55.378051,-3.435973
DAMC,United Kingdom,55.378051,-3.435973
DIDCGT,United Kingdom,51.60804400000001,-1.24484
SHIN,United Kingdom,55.378051,-3.435973
CRUA,United Kingdom,55.378051,-3.435973
ROCK,United Kingdom,50.5447692,-4.9135924
MINSW,United Kingdom,55.378051,-3.435973
CNQPS,United Kingdom,55.378051,-3.435973
CASS,United Kingdom,51.5220735,-0.08998819999999999
ANSUW,United Kingdom,55.378051,-3.435973
GRAI,United Kingdom,55.378051,-3.435973
CDCL,United Kingdom,55.378051,-3.435973
FIDL,United Kingdom,55.378051,-3.435973
RYHPS,United Kingdom,55.378051,-3.435973
GLNDO,United Kingdom,54.7988199,-5.830310100000001
LITT-D,United Kingdom,55.378051,-3.435973
SVRP,United Kingdom,55.378051,-3.435973
RMPNO,United Kingdom,55.378051,-3.435973
HMGTO,United Kingdom,55.378051,-3.435973
GAUR,United Kingdom,55.378051,-3.435973
EARBW,United Kingdom,55.378051,-3.435973
ERRO,United Kingdom,55.378051,-3.435973
DRAXX,United Kingdom,53.7291643,-0.9771491999999999
TSREP,United Kingdom,55.378051,-3.435973
MILWW,United Kingdom,55.378051,-3.435973
MDHLW,United Kingdom,55.378051,-3.435973
KILNS,United Kingdom,55.378051,-3.435973
DERW,United Kingdom,55.378051,-3.435973
FASN,United Kingdom,55.378051,-3.435973
FALGW,United Kingdom,55.378051,-3.435973
FINL,United Kingdom,55.378051,-3.435973
RREW,United Kingdom,55.378051,-3.435973
EGGPS,United Kingdom,55.378051,-3.435973
PETE,United Kingdom,55.378051,-3.435973
WLNYW3,United Kingdom,51.5120752,-0.2675725
WDNSW,United Kingdom,55.378051,-3.435973
HUMR,United Kingdom,55.66544099999999,-2.466722
WLNYW4,United Kingdom,51.4565917,-0.3819417000000001
LARYW,United Kingdom,55.378051,-3.435973
RATSGT,United Kingdom,51.335545,1.419895
CRGHW,United Kingdom,55.378051,-3.435973
WDNSO,United Kingdom,51.48034209999999,-0.6157136999999999
MARK,United Kingdom,55.378051,-3.435973
HEYM2,United Kingdom,55.378051,-3.435973
GYAR,United Kingdom,55.378051,-3.435973
MEDP,United Kingdom,55.378051,-3.435973
HEYM1,United Kingdom,52.615089,-1.2025751
LOCG,United Kingdom,55.378051,-3.435973
SHBA,United Kingdom,55.378051,-3.435973
STVE,United Kingdom,55.378051,-3.435973
EECL,United Kingdom,55.378051,-3.435973
DEEP,United Kingdom,55.378051,-3.435973
HINB,United Kingdom,55.378051,-3.435973
CACLU,United Kingdom,55.378051,-3.435973
CLDSW,United Kingdom,55.378051,-3.435973
CAIRW,United Kingdom,55.378051,-3.435973
Thanet,United Kingdom,51.3602516,1.3484663
BRGG,United Kingdom,53.55184999999999,-0.491887
SIZB,United Kingdom,55.378051,-3.435973
FERR,United Kingdom,55.378051,-3.435973
RUGGT,United Kingdom,55.378051,-3.435973
WYLF,United Kingdom,55.378051,-3.435973
LCLTW,United Kingdom,55.378051,-3.435973
LAGA,United Kingdom,56.680208,-5.869180999999999
LBAR,United Kingdom,55.378051,-3.435973
BRYBW,United Kingdom,55.378051,-3.435973
BARKB,United Kingdom,52.6825382,-1.0603381
FAWN,United Kingdom,55.378051,-3.435973
CABEU,United Kingdom,55.378051,-3.435973
SEAB,United Kingdom,51.51565489999999,-0.0800375
RATS,United Kingdom,55.378051,-3.435973
RCBKO,United Kingdom,55.378051,-3.435973
GYMRW,United Kingdom,55.378051,-3.435973
SCCL,United Kingdom,55.378051,-3.435973
KILBW,United Kingdom,55.378051,-3.435973
EDINW,United Kingdom,55.378051,-3.435973
WHILW,United Kingdom,55.378051,-3.435973
